id,value
id_0,24.4493725811
id_1,66.0864907031
id_2,20.3770963809
id_3,28.773550934
id_4,10.4540325822
id_5,33.3618478978
id_6,42.8845803773
id_7,16.8684318752
id_8,49.4974205732
id_9,33.9182340338
id_10,37.6063637862
id_11,60.64502432
id_12,35.8336564519
id_13,40.0999650469
id_14,28.5896442538
id_15,11.1460273189
id_16,53.2068178387
id_17,22.3903663719
id_18,16.2933085755
id_19,18.6270049069
id_20,16.9103702702
id_21,29.865900323
id_22,39.1423601109
id_23,8.74449728224
id_24,58.476622777
id_25,46.5889530297
id_26,27.1075320698
id_27,7.44097893194
id_28,30.532086622
id_29,36.4803902236
id_30,17.8010454821
id_31,11.5416376358
id_32,17.4184371816
id_33,6.86497103276
id_34,15.1166748871
id_35,46.1171358417
id_36,21.6985146381
id_37,27.6211438921
id_38,5.16206755174
id_39,62.2076656999
id_40,46.9419519721
id_41,19.8846276483
id_42,54.6324641391
id_43,19.265194608
id_44,45.2749068564
id_45,49.7183282835
id_46,58.9813654615
id_47,41.6694910566
id_48,56.4104816174
id_49,39.790953738
id_50,30.6539559939
id_51,23.7053993446
id_52,41.2588688104
id_53,24.9487353675
id_54,39.4480164307
id_55,39.5584218979
id_56,26.1714525383
id_57,22.512223852
id_58,37.6806228097
id_59,31.7924918492
id_60,10.8131610016
id_61,23.8251057176
id_62,31.7167209625
id_63,54.4018333261
id_64,50.3488410462
id_65,27.0613581537
id_66,36.9372807911
id_67,54.6133495518
id_68,31.9444081149
id_69,37.3659052227
id_70,64.8155021631
id_71,56.2952504353
id_72,42.5325362305
id_73,14.5213992586
id_74,13.589490928
id_75,35.1220487591
id_76,66.4475380292
id_77,2.06859569746
id_78,41.6605186434
id_79,41.9203526725
id_80,7.3111639852
id_81,19.7653032945
id_82,6.95828056991
id_83,30.4498109671
id_84,8.67927345352
id_85,6.8405283139
id_86,16.4236349806
id_87,12.4496743447
id_88,19.8683591629
id_89,20.4728642907
id_90,35.4680842816
id_91,11.470636332
id_92,12.5458832141
id_93,9.03669049845
id_94,37.9744522269
id_95,16.7795299274
id_96,17.6561693859
id_97,10.1345331911
id_98,10.8193041294
id_99,3.41969000513
id_100,10.3571940834
id_101,18.5678396749
id_102,13.1922287026
id_103,8.57315959775
id_104,12.1378297803
id_105,36.8545740365
id_106,26.1297045943
id_107,8.43010821284
id_108,15.8593516621
id_109,15.9815551266
id_110,12.6368622959
id_111,16.341318987
id_112,15.2229618115
id_113,25.0447897151
id_114,21.444548991
id_115,16.3438825828
id_116,7.56566501178
id_117,45.0892758009
id_118,24.4963271533
id_119,0.898428200999
id_120,-2.41315898374
id_121,8.91715382045
id_122,12.272348504
id_123,13.2611058901
id_124,7.60465023483
id_125,25.4937461183
id_126,21.1274880205
id_127,10.3339099057
id_128,20.3653353334
id_129,12.9805885893
id_130,-1.87978575205
id_131,34.3704711591
id_132,13.0323899245
id_133,19.8370249425
id_134,27.2418287452
id_135,23.7723009017
id_136,10.369048607
id_137,21.4518619506
id_138,78.3653738239
id_139,62.0652654871
id_140,27.3029785754
id_141,20.6307537657
id_142,25.47340981
id_143,7.97522209592
id_144,14.4217808284
id_145,11.6951903391
id_146,19.1436307063
id_147,9.5649359932
id_148,13.2931028114
id_149,17.2584808506
id_150,47.1161014392
id_151,20.6211518742
id_152,24.4790575339
id_153,16.3111667998
id_154,12.8391451704
id_155,25.1863878471
id_156,24.6953504451
id_157,35.7410615435
id_158,4.46723006982
id_159,20.9280114738
id_160,41.7863199846
id_161,19.3335511629
id_162,62.3026346142
id_163,18.6103188836
id_164,34.4340383884
id_165,23.5095186015
id_166,21.8437794076
id_167,0.875293231904
id_168,67.1232103711
id_169,17.2371094989
id_170,17.4058881578
id_171,68.1077906492
id_172,21.941075757
id_173,2.96861029336
id_174,24.287792489
id_175,-0.749398667327
id_176,8.4492323111
id_177,16.4502576263
id_178,21.689778143
id_179,25.9282619852
id_180,43.5494284388
id_181,32.6116885226
id_182,28.7341372912
id_183,13.1463536974
id_184,7.47679378409
id_185,42.8215747846
id_186,37.2780139158
id_187,35.1606446012
id_188,16.3683155082
id_189,24.4942744046
id_190,14.9237459939
id_191,14.5591258429
id_192,32.0404854222
id_193,69.5146366858
id_194,32.2530802719
id_195,11.2432934212
id_196,63.0976961112
id_197,17.1663689709
id_198,19.8029480944
id_199,21.5331262953
id_200,125.658017345
id_201,22.8160199457
id_202,60.2697927909
id_203,4.59283033995
id_204,56.5039119145
id_205,36.6134351727
id_206,16.0902987807
id_207,15.2694940732
id_208,64.7486326101
id_209,11.5270540225
id_210,37.633903833
id_211,68.7734488297
id_212,19.771034502
id_213,111.244196504
id_214,42.5397259397
id_215,76.1102280976
id_216,92.1820714816
id_217,70.3483581976
id_218,30.3820510788
id_219,19.9752343171
id_220,30.2556850069
id_221,57.8541582642
id_222,27.402582291
id_223,40.429639663
id_224,44.4999998401
id_225,9.30000906129
id_226,8.61744605822
id_227,83.7086881925
id_228,30.146907362
id_229,3.1383686288
id_230,38.4639619191
id_231,16.5679569877
id_232,22.2925072147
id_233,8.24903722804
id_234,12.5454272269
id_235,25.9032906546
id_236,14.7167516247
id_237,2.70381516398
id_238,23.9218763667
id_239,13.1953072102
