id,value
id_0,26.4192914444
id_1,62.237632632
id_2,20.5759883394
id_3,27.5572884299
id_4,10.1254413578
id_5,34.8887215908
id_6,38.4611212178
id_7,15.208225578
id_8,44.9435488961
id_9,33.8780059509
id_10,37.4341267022
id_11,58.6351094019
id_12,35.1180749842
id_13,39.298188661
id_14,29.5636061636
id_15,11.4485573824
id_16,53.5552889405
id_17,20.7596189461
id_18,18.3670230445
id_19,19.0617227395
id_20,15.2072085972
id_21,25.5116930307
id_22,37.1076929589
id_23,7.81656509608
id_24,56.4047954714
id_25,44.3077630773
id_26,27.6920504559
id_27,8.98729054918
id_28,30.661825081
id_29,34.8276150284
id_30,18.1399047602
id_31,12.1791426726
id_32,17.2807184162
id_33,6.36261709276
id_34,17.7892549498
id_35,39.9075072595
id_36,20.5254766066
id_37,28.1334421143
id_38,7.09568855147
id_39,59.9802568677
id_40,46.3319811717
id_41,17.5355639298
id_42,49.9001386371
id_43,18.4065597098
id_44,44.2123565882
id_45,49.8276740713
id_46,61.3317988118
id_47,40.4230085574
id_48,51.0109268933
id_49,41.8447569119
id_50,30.1396400068
id_51,24.7322812892
id_52,41.4946203612
id_53,25.5104633638
id_54,39.6279674262
id_55,39.3316272395
id_56,25.5153151973
id_57,21.2159568651
id_58,39.0865771818
id_59,31.3971370508
id_60,13.3818035326
id_61,24.7114005853
id_62,30.0529051434
id_63,54.7653927427
id_64,47.8540805485
id_65,26.4319875374
id_66,40.5610018283
id_67,54.4234557038
id_68,28.8367260645
id_69,37.0428471343
id_70,64.4698336536
id_71,51.9624581912
id_72,42.8091950818
id_73,11.9761819014
id_74,12.0339572847
id_75,34.9346114267
id_76,61.4142634342
id_77,2.89485687419
id_78,43.7374879075
id_79,38.7878881506
id_80,7.28512327969
id_81,20.7956810896
id_82,8.77214342272
id_83,34.513499637
id_84,9.74273638648
id_85,6.50124976292
id_86,16.0756201961
id_87,11.895858999
id_88,12.0904026389
id_89,24.8964102637
id_90,30.8254843639
id_91,11.8620914877
id_92,12.1887019409
id_93,8.52239551631
id_94,36.4710895942
id_95,17.0123854216
id_96,16.3504509218
id_97,9.61814931749
id_98,10.7775131251
id_99,3.90786448989
id_100,13.4528155717
id_101,19.3491489617
id_102,12.2458888891
id_103,6.69098353699
id_104,13.1245767057
id_105,37.5494011459
id_106,27.1104678094
id_107,9.45498487345
id_108,16.1911019261
id_109,17.1304721756
id_110,14.5386506701
id_111,16.7410055545
id_112,13.6608755959
id_113,28.0063180722
id_114,23.5150561665
id_115,15.8497787888
id_116,10.5042644281
id_117,44.3520537231
id_118,28.9775940034
id_119,1.43115639548
id_120,3.11355795246
id_121,12.8918503271
id_122,16.5627575238
id_123,15.9689947004
id_124,6.66171276851
id_125,26.7908316194
id_126,21.8863836243
id_127,13.488226235
id_128,20.8668278688
id_129,18.2591871992
id_130,4.87647136428
id_131,37.4616764452
id_132,14.7954969377
id_133,26.5377107279
id_134,23.6185500777
id_135,19.7778925115
id_136,11.1084996561
id_137,19.6435284821
id_138,76.8620394113
id_139,63.3765756796
id_140,26.848388325
id_141,18.2254931429
id_142,26.1907188714
id_143,8.39934933005
id_144,13.6424487493
id_145,10.9787547054
id_146,20.9446059015
id_147,8.41288761557
id_148,13.8521599113
id_149,18.0642150137
id_150,50.5905130569
id_151,20.255523183
id_152,25.6873621206
id_153,15.5933993947
id_154,14.8016587338
id_155,27.6497635439
id_156,20.7362091658
id_157,33.6684644966
id_158,3.0266491993
id_159,18.2901771586
id_160,41.4194878839
id_161,18.4517744024
id_162,53.9600658098
id_163,20.8905244524
id_164,35.5702667601
id_165,24.4025286093
id_166,20.6985824785
id_167,1.8165653891
id_168,65.9265327276
id_169,19.0120610979
id_170,18.3202017657
id_171,66.8337104923
id_172,21.3309295175
id_173,3.00608678397
id_174,24.2985599279
id_175,1.69223798203
id_176,7.13626585866
id_177,17.2642557578
id_178,21.3522580139
id_179,21.4338988646
id_180,42.7638324685
id_181,27.0333052331
id_182,29.7215505299
id_183,12.9053807886
id_184,10.1142424178
id_185,41.0575891052
id_186,36.7121379097
id_187,33.5695311971
id_188,16.3062584502
id_189,23.1099890591
id_190,14.1051689021
id_191,13.6110617294
id_192,33.8986514799
id_193,76.9962041694
id_194,32.0227732446
id_195,12.6268089661
id_196,61.9182106143
id_197,16.0536104943
id_198,20.0829856776
id_199,22.7926607294
id_200,125.51712344
id_201,25.2524723774
id_202,60.1968224519
id_203,3.92427552183
id_204,59.0292197484
id_205,34.339837525
id_206,17.837106388
id_207,15.0112588168
id_208,64.3137403857
id_209,12.6203463642
id_210,30.2242855259
id_211,70.8924754634
id_212,21.2457443736
id_213,112.917308109
id_214,40.1774319393
id_215,77.0394810825
id_216,90.7514333558
id_217,67.8429393001
id_218,28.6306074164
id_219,19.8121586179
id_220,30.6348097225
id_221,53.0808137238
id_222,27.3414329546
id_223,40.4833775462
id_224,42.7369753516
id_225,7.18162936847
id_226,7.8769929478
id_227,69.8884437595
id_228,27.5126621704
id_229,2.77429603249
id_230,37.7161965934
id_231,15.2958078742
id_232,21.4125187417
id_233,9.11214533849
id_234,12.1990849334
id_235,23.4789747782
id_236,12.879994505
id_237,0.677513759258
id_238,22.8470089152
id_239,2.16874825813
