id,value
id_0,25.4327109039
id_1,62.8532107488
id_2,21.2933376029
id_3,30.133554675
id_4,10.260216487
id_5,36.0353488664
id_6,40.1209995385
id_7,16.7404741922
id_8,48.7295470208
id_9,33.058810407
id_10,38.9904281268
id_11,53.42154536
id_12,34.7472836833
id_13,39.0805869049
id_14,26.7707181827
id_15,12.898068785
id_16,50.034819378
id_17,22.9052045947
id_18,18.1351874823
id_19,18.9044459264
id_20,16.4970566872
id_21,32.8903155042
id_22,37.3169809922
id_23,12.1887842078
id_24,61.7725298561
id_25,44.6052640654
id_26,26.1280125891
id_27,7.7713825465
id_28,29.0419184186
id_29,37.3618915924
id_30,15.930504499
id_31,11.8075439261
id_32,16.4292780336
id_33,6.47353503011
id_34,17.5012189562
id_35,40.46396683
id_36,18.4798498085
id_37,27.1672902947
id_38,4.78203326204
id_39,63.0689122384
id_40,47.9280710899
id_41,17.866087857
id_42,53.6945665039
id_43,18.535952137
id_44,45.7587152263
id_45,50.6548428399
id_46,61.5203389242
id_47,39.7222254703
id_48,52.6401207005
id_49,38.7198347384
id_50,28.8723295069
id_51,24.2030228055
id_52,39.5885244137
id_53,24.3102590703
id_54,37.7890927743
id_55,41.5880991973
id_56,24.5338168673
id_57,22.4444438776
id_58,36.3220700631
id_59,33.0387285924
id_60,14.9452676643
id_61,22.6449029617
id_62,32.6651782724
id_63,54.895631316
id_64,50.3620978664
id_65,27.0554881948
id_66,37.6095242393
id_67,51.5229468449
id_68,26.1416693555
id_69,37.928415492
id_70,63.6367022739
id_71,53.9463029184
id_72,40.9983808622
id_73,15.290068552
id_74,11.3556550108
id_75,36.1425688616
id_76,62.7114504651
id_77,2.48755701087
id_78,41.8285180669
id_79,40.1149438124
id_80,10.1988688328
id_81,23.2122375383
id_82,5.62675448146
id_83,29.9412598483
id_84,10.092614561
id_85,5.16666539846
id_86,16.7421172015
id_87,11.3941654269
id_88,15.2711569262
id_89,27.3463387794
id_90,35.1152908471
id_91,11.4727519788
id_92,14.6321019981
id_93,10.0405943492
id_94,38.1293810434
id_95,16.0709341329
id_96,14.9704325029
id_97,8.25450429102
id_98,10.3323326545
id_99,7.39307340677
id_100,11.2307560659
id_101,16.9026592709
id_102,9.73305918429
id_103,7.30675116891
id_104,13.4433551959
id_105,37.1256120831
id_106,24.4906369606
id_107,6.9565901351
id_108,17.9330320616
id_109,16.4713086096
id_110,13.5314522275
id_111,16.1283537084
id_112,14.9131794942
id_113,26.5817757539
id_114,23.6579286383
id_115,18.5445413202
id_116,7.457916962
id_117,45.9149893234
id_118,25.9559896086
id_119,1.62363950611
id_120,0.709776366173
id_121,11.5286797356
id_122,14.3022042206
id_123,14.3099532011
id_124,6.03366456734
id_125,26.9252227899
id_126,22.1703758527
id_127,11.6086539419
id_128,22.7463039212
id_129,18.6232695482
id_130,4.60138434017
id_131,35.4504273835
id_132,17.1351356894
id_133,21.306641916
id_134,26.6540728394
id_135,22.8352222235
id_136,9.75972095201
id_137,22.5333194772
id_138,80.214480355
id_139,60.606239361
id_140,29.7267364455
id_141,19.6793114394
id_142,23.9472046878
id_143,7.03453735072
id_144,11.4690019147
id_145,12.1340903156
id_146,18.4036134851
id_147,8.11142903815
id_148,11.1627837876
id_149,14.1327328459
id_150,45.1569103033
id_151,19.2646789135
id_152,25.3159565546
id_153,14.7501570655
id_154,14.4133367004
id_155,25.2648460732
id_156,20.9171650746
id_157,37.7196371373
id_158,3.55879645526
id_159,19.1867527637
id_160,45.1949963042
id_161,18.5774342334
id_162,59.3394233294
id_163,18.0613965771
id_164,36.4361387324
id_165,25.1509298236
id_166,23.0278179577
id_167,0.800453728717
id_168,72.1938118173
id_169,17.7232600455
id_170,17.5203664431
id_171,77.1389189155
id_172,20.9758954272
id_173,1.8944663988
id_174,22.8828325978
id_175,4.64362624519
id_176,6.78901678192
id_177,16.0895063908
id_178,19.3775866763
id_179,21.1219563242
id_180,45.7674164033
id_181,31.4904136754
id_182,26.6724661225
id_183,11.8617575694
id_184,6.88875436921
id_185,41.248337112
id_186,36.6648395905
id_187,36.7589388502
id_188,15.6243822756
id_189,23.7593271659
id_190,14.8127072889
id_191,16.8938264082
id_192,32.1440920031
id_193,74.5090931277
id_194,27.9304562364
id_195,12.9899438648
id_196,63.5374036118
id_197,16.0900759619
id_198,18.638780753
id_199,22.8382177746
id_200,162.247334179
id_201,24.4222533518
id_202,57.5529316229
id_203,6.62381645479
id_204,62.0245922538
id_205,36.7020328702
id_206,13.6831684743
id_207,12.921003076
id_208,67.1791494611
id_209,12.4601931861
id_210,32.0129320517
id_211,69.9353297792
id_212,21.5221654875
id_213,99.7003947074
id_214,42.1546805792
id_215,70.875578801
id_216,106.581331419
id_217,79.2760887555
id_218,30.6586611675
id_219,21.1623953232
id_220,31.5222865421
id_221,53.8013548028
id_222,27.87944086
id_223,39.2107629023
id_224,45.4694327434
id_225,7.03364464704
id_226,3.65667227961
id_227,79.6035916504
id_228,29.4450476178
id_229,-1.00558939263
id_230,39.1967265399
id_231,13.1812288947
id_232,20.1843392319
id_233,8.19962290308
id_234,12.06018803
id_235,22.6123895379
id_236,12.0578383375
id_237,-1.8990659617
id_238,22.8801774407
id_239,2.00058366576
