id,value
id_0,25.1827437246
id_1,61.7909294817
id_2,21.4762559899
id_3,29.1765655067
id_4,10.471634398
id_5,36.1547761461
id_6,39.7486848654
id_7,16.5937814725
id_8,48.8885767011
id_9,32.7457698804
id_10,38.3451067365
id_11,52.3179822288
id_12,33.0904530513
id_13,38.3509350295
id_14,26.4959059837
id_15,13.0463109965
id_16,48.6704786181
id_17,24.1753366844
id_18,17.8146382534
id_19,18.9573885464
id_20,16.4217723994
id_21,31.4870894376
id_22,37.6839857166
id_23,14.6224370093
id_24,62.1052156505
id_25,44.2672482837
id_26,25.8320781645
id_27,7.82271684542
id_28,29.5188097252
id_29,37.2410353749
id_30,15.8955098937
id_31,11.5512060622
id_32,16.2117822619
id_33,7.89918716176
id_34,17.3739475083
id_35,39.9796367768
id_36,16.8518879384
id_37,26.5798086841
id_38,5.1598869015
id_39,61.4451090361
id_40,47.1998866477
id_41,17.8075212155
id_42,53.3570680865
id_43,18.5276970075
id_44,44.9469482019
id_45,49.3107711847
id_46,60.0299484746
id_47,40.1104382661
id_48,52.2911319764
id_49,38.343526079
id_50,28.4192857544
id_51,23.7915071839
id_52,38.6108836365
id_53,24.5022176932
id_54,37.5765678308
id_55,41.2994942242
id_56,24.5743090225
id_57,22.387870068
id_58,35.9068904398
id_59,32.8386602851
id_60,14.6653402694
id_61,23.2322133935
id_62,31.910082635
id_63,54.6253360322
id_64,49.8654951907
id_65,27.1354993784
id_66,37.5885426765
id_67,50.5029603055
id_68,25.7745393161
id_69,36.3056887235
id_70,63.1077844093
id_71,53.3364281062
id_72,40.3454896876
id_73,14.7947599081
id_74,11.5116674509
id_75,36.4285011695
id_76,62.9145246955
id_77,2.79230334923
id_78,41.0314671647
id_79,39.713852135
id_80,9.90566291722
id_81,23.2219052377
id_82,5.87162382053
id_83,29.5586805158
id_84,10.3205594724
id_85,5.67346482332
id_86,16.8176261716
id_87,11.3369017453
id_88,15.1384150845
id_89,26.945772095
id_90,34.7787214574
id_91,11.5484551738
id_92,14.3260930476
id_93,10.2939259017
id_94,37.8999807033
id_95,16.1931808758
id_96,14.8259336595
id_97,7.99547154349
id_98,10.7703214962
id_99,7.33118351699
id_100,11.2983720597
id_101,17.1734736894
id_102,9.901333746
id_103,7.32332418561
id_104,13.8390709569
id_105,37.0535136879
id_106,24.3368272927
id_107,7.40016142769
id_108,17.2500565814
id_109,16.41751304
id_110,13.4874844417
id_111,15.7465403667
id_112,15.0818154897
id_113,26.0550309482
id_114,23.2693452378
id_115,18.5370951905
id_116,7.79969007817
id_117,45.7829008453
id_118,24.9208609098
id_119,1.90287395838
id_120,0.788699112508
id_121,11.0121879687
id_122,14.1324314135
id_123,14.0609817137
id_124,6.37526476432
id_125,27.0358612343
id_126,22.0781809251
id_127,11.376616173
id_128,21.9239766005
id_129,18.3239137491
id_130,4.41023218941
id_131,35.4517827516
id_132,17.2860050977
id_133,19.6697164107
id_134,26.4831706149
id_135,22.6700129322
id_136,9.66723350634
id_137,22.3017136235
id_138,77.4983287759
id_139,60.7088720944
id_140,29.3772493617
id_141,19.8409591503
id_142,24.1277393947
id_143,7.20250701073
id_144,10.8483381353
id_145,12.2086673806
id_146,17.6623005993
id_147,8.48111200721
id_148,11.1369530153
id_149,13.9819345354
id_150,45.1779435731
id_151,19.0061393922
id_152,25.1112673447
id_153,14.8436565976
id_154,14.722195961
id_155,24.8594390643
id_156,20.7605434795
id_157,37.0206599276
id_158,3.64536436667
id_159,19.2173177288
id_160,44.8190451181
id_161,18.7438998054
id_162,58.3748915916
id_163,18.282553121
id_164,36.0512354603
id_165,24.6329329302
id_166,22.7965548872
id_167,0.837904511846
id_168,71.1480345067
id_169,17.8477519021
id_170,17.6334089841
id_171,75.2223475351
id_172,21.1085707763
id_173,2.17315980463
id_174,22.7012153444
id_175,4.62624539015
id_176,7.0810727891
id_177,15.1389857015
id_178,19.3746960303
id_179,20.8011188663
id_180,45.7397946202
id_181,31.0355391193
id_182,25.4550753309
id_183,12.060696402
id_184,7.03914076204
id_185,41.0712873097
id_186,36.4299974941
id_187,36.4553055963
id_188,15.7500029102
id_189,23.827037544
id_190,14.4784577104
id_191,16.4646691445
id_192,31.9006418091
id_193,73.0402732989
id_194,28.1957094988
id_195,13.1943980038
id_196,64.2480378797
id_197,16.4976757733
id_198,18.467116957
id_199,22.6371896717
id_200,154.458666815
id_201,25.107365827
id_202,56.7331997374
id_203,6.76529834129
id_204,60.671820625
id_205,36.0907281445
id_206,13.7518104608
id_207,13.9801864601
id_208,66.4795049322
id_209,12.010842637
id_210,32.7270966234
id_211,67.1883110647
id_212,21.9922753997
id_213,92.3736077373
id_214,41.6053982618
id_215,68.4208134071
id_216,103.444560746
id_217,77.3266647763
id_218,29.9746992513
id_219,20.1263590112
id_220,30.6716753506
id_221,53.1529183321
id_222,27.787868344
id_223,38.5717641802
id_224,45.362484621
id_225,7.2340313737
id_226,4.21069258456
id_227,78.7107776981
id_228,29.4192774184
id_229,-0.397639870502
id_230,38.6729645664
id_231,13.0128740583
id_232,20.0064026529
id_233,8.61466314236
id_234,11.9510052855
id_235,22.5765609511
id_236,12.0989257778
id_237,-1.61767783675
id_238,22.9917940831
id_239,1.78491399158
